Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	old.selec
9112.747197005	9112.765698012	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	154.836453005	3227	Spectrogram 1	1	32594.9	38924.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	238
9112.737555636	9112.748499893	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	154.826811636	3228	Spectrogram 1	1	52531.6	57594.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	239
9112.9744206	9113.000217778	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	155.0636766	3229	Spectrogram 1	1	53481	63607.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	240
9113.210764409	9113.234737544	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	155.300020409	3230	Spectrogram 1	1	40506.3	47784.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	241
9113.343398384	9113.373104225	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	155.432654384	3231	Spectrogram 1	1	42721.5	53164.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	242
9113.686318349	9113.713678992	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	155.775574349	3232	Spectrogram 1	1	45886.1	57911.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	243
9114.00761044	9114.026632602	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	156.09686644	3233	Spectrogram 1	1	49367.1	58860.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	244
9114.4844673	9114.501404841	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	156.5737233	3234	Spectrogram 1	1	56962	67088.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	245
9117.013893229	9117.030570192	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	159.103149229	3235	Spectrogram 1	1	56329.1	74683.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	246
9118.893178257	9118.908812911	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	160.982434257	3236	Spectrogram 1	1	62025.3	75632.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	247
9118.886142664	9118.896044611	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	160.975398664	3237	Spectrogram 1	1	50316.5	56012.7	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	248
9119.752041746	9119.813277471	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	161.841297746	3238	Spectrogram 1	1	44303.8	55379.7	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	249
9120.803211438	9120.838389407	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	162.892467438	3239	Spectrogram 1	1	49683.5	63607.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	250
9121.170625724	9121.18495749	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	163.259881724	3240	Spectrogram 1	1	53164.6	63924.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	251
9121.410096496	9121.443189845	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	163.499352496	3241	Spectrogram 1	1	64873.4	84177.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	252
9122.696567654	9122.734872555	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	164.785823654	3242	Spectrogram 1	1	35759.5	45253.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	253
9123.152057154	9123.180720685	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	165.241313154	3243	Spectrogram 1	1	44620.3	51265.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	254
9123.18019953	9123.197918803	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	165.26945553	3244	Spectrogram 1	1	57594.9	73101.3	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	255
9126.467384857	9126.489273371	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	168.556640857	3245	Spectrogram 1	1	66139.2	77848.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	256
9126.864765562	9126.879097328	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	168.954021562	3246	Spectrogram 1	1	48734.2	58860.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	257
9127.590995108	9127.604545141	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	169.680251108	3247	Spectrogram 1	1	60443	73101.3	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	258
9127.584741247	9127.595946082	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	169.673997247	3248	Spectrogram 1	1	43670.9	55063.3	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	259
9129.083061956	9129.127620718	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	171.172317956	3249	Spectrogram 1	1	44936.7	58860.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	260
9129.585194806	9129.616464113	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	171.674450806	3250	Spectrogram 1	1	62974.7	73734.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	261
9131.050943353	9131.064493386	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	173.140199353	3251	Spectrogram 1	1	60759.5	74367.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	262
9131.031660614	9131.050682776	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	173.120916614	3252	Spectrogram 1	1	43670.9	53164.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	263
9131.375883531	9131.402462441	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	173.465139531	3253	Spectrogram 1	1	44303.8	56329.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	264
9131.404025874	9131.41939995	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	173.493281874	3254	Spectrogram 1	1	66772.2	74367.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	265
9131.537962737	9131.551773347	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	173.627218737	3255	Spectrogram 1	1	48101.3	58860.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	266
9131.520243463	9131.541610823	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	173.609499463	3256	Spectrogram 1	1	27215.2	36075.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	267
9131.901468328	9131.92361742	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	173.990724328	3257	Spectrogram 1	1	48101.3	57278.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	268
9132.248557598	9132.278524016	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	174.337813598	3258	Spectrogram 1	1	27215.2	34810.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	269
9132.598773766	9132.60893629	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	174.688029766	3259	Spectrogram 1	1	56012.7	66772.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	270
9132.701180744	9132.718118285	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	174.790436744	3260	Spectrogram 1	1	51898.7	59810.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	271
9132.725675034	9132.731147163	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	174.814931034	3261	Spectrogram 1	1	51582.3	63607.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	272
9133.987651903	9134.049148205	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.076907903	3262	Spectrogram 1	1	63924.1	77215.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	273
9134.046281852	9134.062437661	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.135537852	3263	Spectrogram 1	1	49683.5	59493.7	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	274
9134.129406092	9134.183345646	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.218662092	3264	Spectrogram 1	1	40189.9	50316.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	275
9134.264124687	9134.284970891	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.353380687	3265	Spectrogram 1	1	44936.7	54430.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	276
9134.284710314	9134.314676733	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.373966314	3266	Spectrogram 1	1	58860.8	78797.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	277
9134.395716288	9134.437408696	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.484972288	3267	Spectrogram 1	1	43354.4	51898.7	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	278
9134.607826416	9134.638835145	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.697082416	3268	Spectrogram 1	1	37025.3	50000	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	279
9134.82853554	9134.855375028	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.91779154	3269	Spectrogram 1	1	53481	66139.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	280
9134.852508675	9134.8626712	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	176.941764675	3270	Spectrogram 1	1	62025.3	87658.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	281
9135.046638953	9135.081816922	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	177.135894953	3271	Spectrogram 1	1	51898.7	67088.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	282
9135.252495188	9135.26187598	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	177.341751188	3272	Spectrogram 1	1	44620.3	56329.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	283
9135.532094839	9135.573005515	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	177.621350839	3273	Spectrogram 1	1	53797.5	63607.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	284
9136.005043035	9136.065757605	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	178.094299035	3274	Spectrogram 1	1	41772.2	55063.3	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	285
9137.67195739	9137.703747851	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	179.76121339	3275	Spectrogram 1	1	40189.9	52215.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	286
9137.816577932	9137.826479879	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	179.905833932	3276	Spectrogram 1	1	71835.4	85759.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	287
9137.808760605	9137.81996544	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	179.898016605	3277	Spectrogram 1	1	56645.6	62025.3	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	288
9138.03494189	9138.057612137	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	180.12419789	3278	Spectrogram 1	1	45886.1	60443	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	289
9138.055266939	9138.072725635	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	180.144522939	3279	Spectrogram 1	1	62341.8	77848.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	290
9135.740296272	9135.751761685	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	177.829552272	3280	Spectrogram 1	1	47468.4	53481	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	291
9135.765572295	9135.778601173	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	177.854828295	3281	Spectrogram 1	1	29746.8	39240.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	292
9138.899798662	9138.927419883	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	180.989054662	3282	Spectrogram 1	1	52215.2	62658.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	293
9138.704365497	9138.716091487	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	180.793621497	3283	Spectrogram 1	1	54113.9	60443	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	294
9139.414439235	9139.43945468	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	181.503695235	3284	Spectrogram 1	1	48101.3	57594.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	295
9140.735567208	9140.786379831	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	182.824823208	3285	Spectrogram 1	1	46519	57911.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	296
9140.863510786	9140.892434895	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	182.952766786	3286	Spectrogram 1	1	45253.2	57594.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	297
9141.532934426	9141.540491175	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	183.622190426	3287	Spectrogram 1	1	62341.8	71202.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	298
9141.971746962	9141.980606599	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	184.061002962	3288	Spectrogram 1	1	68354.4	82911.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	299
9141.964711368	9141.975916203	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	184.053967368	3289	Spectrogram 1	1	56329.1	62658.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	300
9143.726215343	9143.77233757	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	185.815471343	3290	Spectrogram 1	1	38607.6	48734.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	301
9144.098841212	9144.123335502	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	186.188097212	3291	Spectrogram 1	1	52531.6	61708.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	302
9144.126462433	9144.13427976	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	186.215718433	3292	Spectrogram 1	1	58860.8	74683.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	303
9145.609409035	9145.640938919	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	187.698665035	3293	Spectrogram 1	1	49050.6	59493.7	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	304
9145.813180682	9145.844189411	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	187.902436682	3294	Spectrogram 1	1	45886.1	62974.7	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	305
9146.048221571	9146.062813914	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	188.137477571	3295	Spectrogram 1	1	45569.6	52215.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	306
9146.437263827	9146.451074437	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	188.526519827	3296	Spectrogram 1	1	41455.7	54113.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	307
9146.541755426	9146.569116069	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	188.631011426	3297	Spectrogram 1	1	50949.4	61392.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	308
9146.668396085	9146.715300044	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	188.757652085	3298	Spectrogram 1	1	47784.8	54113.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	309
9148.416089449	9148.429639482	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	190.505345449	3299	Spectrogram 1	1	51265.8	62658.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	310
9148.429378904	9148.455697237	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	190.518634904	3300	Spectrogram 1	1	31962	43354.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	311
9148.656863108	9148.676667003	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	190.746119108	3301	Spectrogram 1	1	62974.7	73101.3	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	312
9150.109843291	9150.138246245	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	192.199099291	3302	Spectrogram 1	1	46519	59810.1	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	313
9150.220588752	9150.249773438	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	192.309844752	3303	Spectrogram 1	1	48101.3	58544.3	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	314
9152.916263128	9152.93736991	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	195.005519128	3304	Spectrogram 1	1	50316.5	60759.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	315
9153.577869441	9153.612526255	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	195.667125441	3305	Spectrogram 1	1	60126.6	82911.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	316
9153.613568566	9153.629724374	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	195.702824566	3306	Spectrogram 1	1	51898.7	72151.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	317
9156.551840612	9156.578419523	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	198.641096612	3307	Spectrogram 1	1	62025.3	75949.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	318
9156.795220016	9156.836651847	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	198.884476016	3308	Spectrogram 1	1	49050.6	61708.9	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	319
9158.639066497	9158.645841513	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	200.728322497	3309	Spectrogram 1	1	60443	74683.5	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	320
9158.663821365	9158.671117536	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	200.753077365	3310	Spectrogram 1	1	59810.1	72784.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	321
9161.321451418	9161.34151589	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	203.410707418	3311	Spectrogram 1	1	54113.9	61392.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	322
9163.187186446	9163.202299944	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	205.276442446	3312	Spectrogram 1	1	26898.7	37341.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	323
9170.519577108	9170.536254071	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	212.608833108	3313	Spectrogram 1	1	62658.2	86392.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	324
9170.511759781	9170.524528081	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	212.601015781	3314	Spectrogram 1	1	55379.7	62974.7	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	325
9170.631886033	9170.65247166	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	212.721142033	3315	Spectrogram 1	1	51582.3	60126.6	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	326
9226.365505644	9226.38609127	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	268.454761644	3316	Spectrogram 1	1	59810.1	75949.4	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	327
9235.316341806	9235.330152416	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	277.405597806	3317	Spectrogram 1	1	56645.6	66139.2	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	328
9239.984326858	9239.997616314	TH-32.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-32.wav	282.073582858	3318	Spectrogram 1	1	56329.1	65822.8	TH-32 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	329
