"selec","View","Channel","start","end","bottom.freq","top.freq","selec.file","sound.files","peak.freq"
41,"Spectrogram 1",1,149.661676407,149.691557244,51.4868,70.2093,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",60.7421875
42,"Spectrogram 1",1,149.782940389,149.817753015,61.1233,71.8612,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",66.6015625
43,"Spectrogram 1",1,152.581004379,152.603922691,70.7599,82.5991,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",77.5390625
44,"Spectrogram 1",1,152.686892784,152.700817835,68.8326,75.9912,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",70.1171875
45,"Spectrogram 1",1,152.708070465,152.723155937,45.7048,50.6608,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",47.4609375
46,"Spectrogram 1",1,161.497096111,161.522915476,83.9758,94.163,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",90.4296875
48,"Spectrogram 1",1,174.598245532,174.62928679,65.804,79.5705,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",70.8984375
49,"Spectrogram 1",1,178.197580514,178.221079037,64.978,76.8172,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",71.6796875
50,"Spectrogram 1",1,194.732995723,194.786084979,82.8744,95.5396,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",86.9140625
51,"Spectrogram 1",1,205.446870205,205.476460938,46.8062,55.8921,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",51.3671875
52,"Spectrogram 1",1,210.711699063,210.743030427,74.3392,83.7004,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",80.2734375
53,"Spectrogram 1",1,223.525935097,223.538699727,40.1982,56.1674,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",51.3671875
57,"Spectrogram 1",1,226.514598688,226.52968416,67.4559,74.8899,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",72.4609375
60,"Spectrogram 1",1,255.792883998,255.803617891,66.0793,75.1652,"CageTest0_D_5min_2021-10-29_10-52-34_0000012.Table.1.selections.txt","CageTest0_D_5min_2021-10-29_10-52-34_0000012.wav",71.2890625
8,"Spectrogram 1",1,83.802738687,83.814074312,35.0123,93.059,"CageTest0_A_5min_2021-10-29_08-57-08_0000001.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_08-57-08_0000001.wav",76.3671875
14,"Spectrogram 1",1,2.808367919,2.824458821,31.994,42.0387,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",37.6953125
12,"Spectrogram 1",1,2.821344453,2.836397233,51.7113,65.4762,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",57.2265625
13,"Spectrogram 1",1,2.828611312,2.838213947,66.9643,83.7054,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",74.8046875
15,"Spectrogram 1",1,3.058814983,3.092813503,52.8274,88.5417,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.3046875
18,"Spectrogram 1",1,3.258394078,3.282530431,60.2679,86.6815,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.4296875
29,"Spectrogram 1",1,7.420385325,7.44504074,56.5476,95.2381,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.4296875
39,"Spectrogram 1",1,9.691375338,9.701497034,49.1071,59.8958,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",53.3203125
40,"Spectrogram 1",1,9.700199381,9.717847467,38.3185,46.131,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",44.3359375
41,"Spectrogram 1",1,9.716030753,9.723038081,46.503,57.6637,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",53.3203125
45,"Spectrogram 1",1,10.876403185,10.926752137,61.756,98.2143,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",70.5078125
59,"Spectrogram 1",1,13.154083607,13.198203823,58.0357,71.8006,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.6015625
57,"Spectrogram 1",1,13.163426712,13.173288878,83.3333,95.2381,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",85.3515625
58,"Spectrogram 1",1,13.18548682,13.194051332,77.753,92.6339,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",84.5703125
60,"Spectrogram 1",1,13.773288878,13.822859238,57.6637,93.75,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.4296875
64,"Spectrogram 1",1,15.312299167,15.356419383,56.9196,87.0536,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.6953125
70,"Spectrogram 1",1,16.06542227,16.103054219,51.3393,79.9851,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",60.7421875
75,"Spectrogram 1",1,16.813175915,16.846914904,39.8065,70.6845,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.0390625
78,"Spectrogram 1",1,17.026832885,17.07796043,57.2917,87.0536,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.8671875
79,"Spectrogram 1",1,17.458495629,17.501318191,52.8274,87.7976,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.5234375
107,"Spectrogram 1",1,23.846297687,23.878479491,54.6875,70.3125,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.8671875
108,"Spectrogram 1",1,23.85735935,23.90303675,74.7768,89.2857,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",79.8828125
109,"Spectrogram 1",1,23.896288952,23.906410649,66.2202,72.9167,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",68.9453125
111,"Spectrogram 1",1,24.245778625,24.288601188,52.8274,85.9375,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",78.3203125
114,"Spectrogram 1",1,24.893612958,24.937992705,39.4345,75.8929,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.6015625
121,"Spectrogram 1",1,27.300879817,27.320085088,58.7798,67.7083,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.6953125
123,"Spectrogram 1",1,27.312558698,27.323978048,76.2649,83.7054,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",81.0546875
124,"Spectrogram 1",1,27.321901802,27.339030827,61.3839,89.6577,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.9921875
128,"Spectrogram 1",1,28.137214113,28.186265412,55.0595,81.8452,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.6953125
132,"Spectrogram 1",1,28.652088049,28.698544041,47.247,84.4494,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",59.9609375
137,"Spectrogram 1",1,29.667919421,29.692217075,53.9435,67.3363,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",58.0078125
139,"Spectrogram 1",1,29.688064585,29.702598303,70.6845,85.1935,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",74.0234375
138,"Spectrogram 1",1,29.694552852,29.713239061,53.9435,65.4762,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.5234375
140,"Spectrogram 1",1,30.090319747,30.128989818,55.4315,85.9375,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.0859375
157,"Spectrogram 1",1,40.015215558,40.042985341,62.5,94.122,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.3828125
171,"Spectrogram 1",1,46.944721368,46.974826928,59.1518,72.1726,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.6015625
170,"Spectrogram 1",1,46.971453029,46.991177361,78.869,94.494,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",87.3046875
172,"Spectrogram 1",1,46.983910501,46.996627505,61.0119,74.4048,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.7734375
173,"Spectrogram 1",1,47.248095267,47.282093787,33.1101,59.8958,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",39.2578125
176,"Spectrogram 1",1,47.676124581,47.709084978,49.4792,82.2173,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.5234375
178,"Spectrogram 1",1,47.977502922,48.016172993,52.0833,84.8214,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",59.9609375
186,"Spectrogram 1",1,50.521363607,50.538233101,59.5238,91.5179,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.9921875
192,"Spectrogram 1",1,51.581055664,51.613237469,60.2679,97.8423,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",64.6484375
197,"Spectrogram 1",1,52.154923752,52.185807904,52.8274,86.3095,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.9140625
200,"Spectrogram 1",1,52.898005846,52.955102596,56.5476,96.7262,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",68.5546875
202,"Spectrogram 1",1,53.328970684,53.364266857,54.3155,83.7054,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.9140625
204,"Spectrogram 1",1,53.621363607,53.666262415,51.3393,84.0774,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.1328125
207,"Spectrogram 1",1,53.923180322,53.960033679,50.9673,83.3333,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.1328125
208,"Spectrogram 1",1,54.235799169,54.275507364,47.9911,79.6131,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",59.9609375
211,"Spectrogram 1",1,55.03018765,55.054843065,75.1488,85.1935,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",80.6640625
213,"Spectrogram 1",1,55.049652451,55.058995556,60.6399,70.6845,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.4296875
212,"Spectrogram 1",1,55.057957433,55.070155375,75.8929,85.9375,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",79.8828125
214,"Spectrogram 1",1,55.327073282,55.360293209,55.8036,82.2173,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.0859375
222,"Spectrogram 1",1,57.247056554,57.304412834,53.1994,90.7738,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.0390625
236,"Spectrogram 1",1,64.859254496,64.913236878,33.8542,72.9167,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",39.2578125
252,"Spectrogram 1",1,68.839449476,68.873447996,57.2917,74.7768,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.6015625
251,"Spectrogram 1",1,68.860211931,68.889279367,78.125,92.6339,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",83.7890625
253,"Spectrogram 1",1,68.881233916,68.891355613,63.6161,74.4048,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",68.5546875
257,"Spectrogram 1",1,70.313755939,70.364883483,59.8958,94.122,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",68.1640625
261,"Spectrogram 1",1,70.757437781,70.807267672,57.6637,95.6101,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",69.3359375
269,"Spectrogram 1",1,72.442644532,72.466002293,49.8512,82.9613,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",59.1796875
272,"Spectrogram 1",1,73.007008141,73.047754458,58.0357,99.7024,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",68.5546875
274,"Spectrogram 1",1,73.32655363,73.363666517,61.0119,97.4702,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",65.8203125
296,"Spectrogram 1",1,80.833480271,80.879157671,52.8274,78.125,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",57.6171875
299,"Spectrogram 1",1,81.304493522,81.35328529,48.7351,81.1012,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",72.4609375
307,"Spectrogram 1",1,82.908046264,82.917129838,62.128,70.6845,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.7734375
308,"Spectrogram 1",1,82.910901101,82.9371137,80.3571,91.8899,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",84.5703125
309,"Spectrogram 1",1,82.934777924,82.949311642,59.5238,72.9167,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.3828125
335,"Spectrogram 1",1,103.058914278,103.082012508,58.7798,89.2857,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",66.9921875
342,"Spectrogram 1",1,108.91902724,108.947575615,61.0119,94.122,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",86.1328125
344,"Spectrogram 1",1,109.165742763,109.214534531,54.3155,86.6815,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.4765625
346,"Spectrogram 1",1,109.4685976,109.497145975,60.6399,83.7054,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",63.8671875
354,"Spectrogram 1",1,114.013156112,114.059871635,66.2202,99.3304,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",72.4609375
358,"Spectrogram 1",1,115.057697312,115.090398177,62.128,94.8661,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",68.9453125
367,"Spectrogram 1",1,117.310641571,117.353204603,60.6399,92.6339,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",67.7734375
394,"Spectrogram 1",1,139.261492042,139.282773558,60.2679,96.3542,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",70.5078125
434,"Spectrogram 1",1,158.581314604,158.623358574,56.5476,88.1696,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",64.6484375
440,"Spectrogram 1",1,163.791355613,163.820423049,36.0863,74.0327,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",44.7265625
462,"Spectrogram 1",1,186.010613702,186.042016915,60.6399,99.7024,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",70.5078125
490,"Spectrogram 1",1,239.02099493,239.054214857,50.2232,75.1488,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",69.3359375
492,"Spectrogram 1",1,239.676015434,239.683541824,64.7321,75.5208,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",70.1171875
494,"Spectrogram 1",1,239.676274965,239.690808683,57.6637,64.7321,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",62.3046875
493,"Spectrogram 1",1,239.686396662,239.69703742,71.8006,83.7054,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",77.1484375
495,"Spectrogram 1",1,240.02013565,240.054653231,53.5714,86.3095,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",61.9140625
498,"Spectrogram 1",1,241.592446555,241.65161955,46.875,81.1012,"CageTest0_A_5min_2021-10-29_09-39-57_0000005.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-39-57_0000005.wav",52.5390625
3,"Spectrogram 1",1,16.485595396,16.519101589,48.5767,73.6386,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.8359375
5,"Spectrogram 1",1,16.615980218,16.652930973,50.7426,70.2351,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",57.2265625
19,"Spectrogram 1",1,22.71544169,22.729846222,53.5272,61.2624,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",59.5703125
17,"Spectrogram 1",1,22.729219938,22.739866766,70.5446,77.9703,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",75.1953125
18,"Spectrogram 1",1,22.738614198,22.750200452,59.0965,65.9035,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",61.9140625
20,"Spectrogram 1",1,22.934327943,22.961258154,56.3119,81.3738,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",61.1328125
28,"Spectrogram 1",1,28.27128867,28.309491993,56.9307,84.7772,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",62.6953125
41,"Spectrogram 1",1,33.848742446,33.895713745,53.8366,84.7772,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",61.9140625
